enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,candidate_id,profession,shift_duration,weekend_shift,night_shift,hourly_rate,travel_distance,difficulty_score,fill_probability,filled
7777,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,never,120,0.0,7777,Registered Nurse,12,No,No,26,48,55,0.32865254651727005,1
22718,city_157,0.769,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,14,10000+,Unknown,>4,47,0.0,22718,Healthcare Assistant,8,Yes,No,19,43,68,0.07100001915079908,0
1261,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,2,100,1.0,1261,Support Worker,8,No,No,32,43,51,0.46434632916602836,0
3396,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0.0,3396,Healthcare Assistant,8,No,Yes,30,29,64,0.11920292202211755,1
4283,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,never,52,0.0,4283,Occupational Therapist,12,No,No,29,12,47,0.6055324872205857,1
18998,city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,Unknown,9,10/49,Unknown,4,39,0.0,18998,Support Worker,8,No,No,34,5,43,0.7310585786300049,0
2003,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,112,1.0,2003,Support Worker,8,Yes,Yes,33,42,76,0.023792942398164606,0
31786,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,14,0.0,31786,Physiotherapist,8,No,Yes,20,2,64,0.11920292202211755,0
8241,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,11,Unknown,Unknown,1,4,0.0,8241,Support Worker,8,No,No,23,12,50,0.5,1
12154,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,NGO,>4,55,0.0,12154,Healthcare Assistant,8,No,No,27,14,48,0.5709465968834663,0
23455,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,49,1.0,23455,Support Worker,8,No,Yes,22,47,72,0.04137365106007538,0
19882,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,72,0.0,19882,Physiotherapist,8,Yes,Yes,31,30,75,0.027346786796182875,0
28817,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,3,141,1.0,28817,Physiotherapist,8,No,No,35,35,49,0.5356536708339716,0
4656,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,6,Unknown,Pvt Ltd,never,28,0.0,4656,Occupational Therapist,8,No,No,25,47,56,0.2979366301210704,1
7280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,6,0.0,7280,Healthcare Assistant,8,No,No,33,17,46,0.6390927451628512,0
16903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,1,125,0.0,16903,Care Assistant,12,Yes,No,19,3,60,0.1933213698023087,0
13333,city_75,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,326,0.0,13333,Care Assistant,8,Yes,No,37,9,52,0.42905340311653367,0
26241,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,2,33,0.0,26241,Support Worker,8,No,No,26,7,47,0.6055324872205857,0
12381,city_102,0.804,Unknown,No relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,>4,40,0.0,12381,Occupational Therapist,8,Yes,No,40,20,53,0.3944675127794143,0
4064,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,1,198,1.0,4064,Registered Nurse,12,Yes,No,36,12,53,0.3944675127794143,1
32092,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,55,0.0,32092,Support Worker,8,Yes,No,18,7,61,0.17201283293576136,0
3766,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,32,0.0,3766,Occupational Therapist,8,No,No,39,29,45,0.6713474534827301,1
30496,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Pvt Ltd,>4,11,0.0,30496,Healthcare Assistant,8,Yes,Yes,26,29,76,0.023792942398164606,0
7189,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,41,0.0,7189,Healthcare Assistant,8,No,No,37,18,44,0.7020633698789296,1
29497,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,87,1.0,29497,Healthcare Assistant,8,No,No,24,2,47,0.6055324872205857,1
31593,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,114,0.0,31593,Healthcare Assistant,8,No,Yes,20,48,73,0.03606453809916635,0
12384,city_70,0.698,Unknown,Has relevent experience,Unknown,Unknown,Unknown,>20,Unknown,Unknown,>4,33,0.0,12384,Healthcare Assistant,12,No,No,18,11,52,0.42905340311653367,1
11986,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,5,<10,Early Stage Startup,1,15,0.0,11986,Occupational Therapist,12,No,Yes,30,26,64,0.11920292202211755,0
31033,city_16,0.91,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,1,8,0.0,31033,Occupational Therapist,12,No,No,31,27,49,0.5356536708339716,1
14835,city_173,0.878,Female,Has relevent experience,Part time course,High School,Unknown,2,100-500,NGO,1,22,0.0,14835,Physiotherapist,8,Yes,No,38,19,53,0.3944675127794143,0
3728,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,13,0.0,3728,Care Assistant,12,Yes,No,18,38,67,0.08101976866530786,0
3024,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Public Sector,1,246,0.0,3024,Healthcare Assistant,8,No,No,35,20,46,0.6390927451628512,0
23508,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10/49,Pvt Ltd,1,22,0.0,23508,Registered Nurse,8,Yes,No,24,24,61,0.17201283293576136,0
29457,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,1,81,0.0,29457,Occupational Therapist,12,No,No,32,39,50,0.5,0
12297,city_175,0.7759999999999999,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Funded Startup,1,11,0.0,12297,Registered Nurse,8,No,No,18,13,52,0.42905340311653367,1
27708,city_94,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Unknown,Never,24,1.0,27708,Registered Nurse,8,Yes,Yes,39,6,66,0.09231302875229802,0
3065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,50,0.0,3065,Registered Nurse,8,No,Yes,24,40,70,0.05431326613264062,0
29226,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,15,0.0,29226,Physiotherapist,8,No,No,37,37,48,0.5709465968834663,0
5493,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,31,0.0,5493,Occupational Therapist,12,No,Yes,37,1,56,0.2979366301210704,0
2891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,84,0.0,2891,Registered Nurse,8,No,No,19,2,50,0.5,1
32509,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,1,42,0.0,32509,Healthcare Assistant,8,Yes,No,31,38,61,0.17201283293576136,0
31841,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,105,1.0,31841,Support Worker,8,No,No,38,41,48,0.5709465968834663,0
907,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,72,0.0,907,Registered Nurse,12,No,No,24,30,53,0.3944675127794143,0
29526,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,>4,42,1.0,29526,Physiotherapist,8,No,Yes,31,24,63,0.13503642292280238,0
10956,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Early Stage Startup,1,152,0.0,10956,Occupational Therapist,8,No,No,37,41,49,0.5356536708339716,1
26099,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,60,0.0,26099,Physiotherapist,12,No,No,32,38,50,0.5,1
26163,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,Unknown,Unknown,never,8,0.0,26163,Registered Nurse,8,No,Yes,24,27,67,0.08101976866530786,0
4120,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,Unknown,Unknown,3,17,1.0,4120,Occupational Therapist,8,No,No,20,30,55,0.32865254651727005,0
7335,city_83,0.923,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,1,33,0.0,7335,Support Worker,12,Yes,No,27,9,57,0.2689414213699951,0
706,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,never,38,0.0,706,Registered Nurse,8,No,No,29,37,52,0.42905340311653367,1
9890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,<10,Early Stage Startup,2,178,0.0,9890,Physiotherapist,12,No,Yes,26,16,64,0.11920292202211755,0
32683,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0.0,32683,Care Assistant,8,Yes,No,25,35,64,0.11920292202211755,0
27104,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,never,87,0.0,27104,Healthcare Assistant,12,No,No,27,28,51,0.46434632916602836,0
7731,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,never,84,0.0,7731,Physiotherapist,12,Yes,Yes,34,12,69,0.062135633086429685,0
31943,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,32,0.0,31943,Occupational Therapist,8,No,No,26,12,48,0.5709465968834663,0
22899,city_100,0.887,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,31,1.0,22899,Registered Nurse,8,Yes,Yes,40,9,65,0.10500058502026482,0
33339,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,39,0.0,33339,Healthcare Assistant,12,Yes,No,27,29,61,0.17201283293576136,1
20866,city_59,0.775,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,12,0.0,20866,Registered Nurse,8,No,No,32,21,47,0.6055324872205857,1
21634,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0.0,21634,Occupational Therapist,8,No,No,21,17,52,0.42905340311653367,0
29529,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1.0,29529,Registered Nurse,8,No,Yes,38,33,61,0.17201283293576136,0
4478,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,Never,7,1.0,4478,Care Assistant,12,No,No,24,34,53,0.3944675127794143,1
32095,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Early Stage Startup,1,104,0.0,32095,Healthcare Assistant,12,No,No,33,26,48,0.5709465968834663,1
18272,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,Business Degree,>20,Unknown,Unknown,>4,90,1.0,18272,Healthcare Assistant,8,Yes,No,25,18,60,0.1933213698023087,0
30098,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,100-500,Pvt Ltd,>4,8,0.0,30098,Occupational Therapist,8,Yes,No,31,34,60,0.1933213698023087,1
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,102,0.0,23825,Care Assistant,12,Yes,Yes,37,38,73,0.03606453809916635,0
7672,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,10/49,Pvt Ltd,1,202,1.0,7672,Physiotherapist,12,No,No,24,25,52,0.42905340311653367,0
5633,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,22,0.0,5633,Registered Nurse,8,No,No,31,34,50,0.5,0
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,42,0.0,30695,Support Worker,12,Yes,No,23,50,68,0.07100001915079908,0
5573,city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,4,Unknown,Pvt Ltd,never,50,0.0,5573,Registered Nurse,12,No,Yes,26,48,70,0.05431326613264062,0
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0.0,24936,Registered Nurse,8,No,No,31,45,53,0.3944675127794143,0
397,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0.0,397,Physiotherapist,12,Yes,No,33,15,56,0.2979366301210704,1
31602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7,0.0,31602,Registered Nurse,8,No,No,21,2,49,0.5356536708339716,1
5278,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,3,Unknown,Pvt Ltd,never,218,0.0,5278,Care Assistant,8,No,No,37,23,45,0.6713474534827301,0
16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0.0,16814,Care Assistant,8,No,No,20,45,58,0.24179617240741008,0
19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0.0,19249,Healthcare Assistant,12,No,No,30,6,45,0.6713474534827301,0
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11,0.0,9475,Occupational Therapist,12,No,No,33,39,50,0.5,0
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,>20,50-99,Unknown,>4,10,0.0,4865,Support Worker,8,No,No,21,19,52,0.42905340311653367,0
20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,114,0.0,20881,Registered Nurse,8,No,Yes,20,34,70,0.05431326613264062,0
21563,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36,0.0,21563,Registered Nurse,8,No,Yes,39,37,62,0.15260866484263105,0
25114,city_102,0.804,Unknown,No relevent experience,Unknown,Masters,STEM,6,10/49,Pvt Ltd,1,17,0.0,25114,Physiotherapist,12,Yes,Yes,24,46,81,0.011790839864200936,0
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,80,1.0,26002,Occupational Therapist,12,No,No,40,23,43,0.7310585786300049,1
8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0.0,8528,Care Assistant,8,Yes,No,38,15,53,0.3944675127794143,0
6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0.0,6141,Support Worker,8,No,No,32,2,43,0.7310585786300049,1
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,77,0.0,27667,Healthcare Assistant,8,Yes,No,19,38,67,0.08101976866530786,0
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0.0,2821,Care Assistant,8,No,No,26,25,51,0.46434632916602836,0
21216,city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,28,0.0,21216,Occupational Therapist,8,No,No,20,44,57,0.2689414213699951,0
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0.0,25495,Healthcare Assistant,12,No,Yes,27,8,62,0.15260866484263105,0
20791,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,2,108,1.0,20791,Physiotherapist,8,Yes,No,35,11,54,0.36090725483714875,0
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0.0,28015,Physiotherapist,8,No,No,32,29,48,0.5709465968834663,1
10685,city_73,0.754,Unknown,Has relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,>4,41,0.0,10685,Registered Nurse,8,No,No,33,5,44,0.7020633698789296,1
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0.0,405,Occupational Therapist,8,No,No,30,37,51,0.46434632916602836,0
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0.0,13891,Support Worker,8,No,No,29,20,49,0.5356536708339716,1
33050,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0.0,33050,Healthcare Assistant,8,No,Yes,29,12,62,0.15260866484263105,1
399,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0.0,399,Care Assistant,8,Yes,Yes,18,16,78,0.01798620996209156,0
8202,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1.0,8202,Occupational Therapist,12,No,Yes,32,21,62,0.15260866484263105,0
8751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0.0,8751,Occupational Therapist,8,Yes,No,40,37,56,0.2979366301210704,0
20744,city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3,10000+,Pvt Ltd,1,30,0.0,20744,Physiotherapist,12,No,Yes,18,50,75,0.027346786796182875,0
25380,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Unknown,>4,39,0.0,25380,Registered Nurse,8,Yes,No,25,21,61,0.17201283293576136,0
24617,city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,1,16,0.0,24617,Registered Nurse,8,No,Yes,33,28,63,0.13503642292280238,0
12509,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0.0,12509,Healthcare Assistant,8,No,No,33,34,49,0.5356536708339716,1
25473,city_26,0.698,Male,No relevent experience,Full time course,High School,Unknown,8,Unknown,Unknown,never,39,0.0,25473,Physiotherapist,12,No,Yes,20,8,65,0.10500058502026482,0
13083,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0.0,13083,Occupational Therapist,8,Yes,No,36,46,60,0.1933213698023087,0
12454,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4,50-99,NGO,2,210,0.0,12454,Support Worker,8,No,No,31,31,50,0.5,0
3500,city_103,0.92,Other,No relevent experience,Part time course,High School,Unknown,6,50-99,Funded Startup,1,54,0.0,3500,Physiotherapist,12,No,No,26,21,50,0.5,0
15922,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0.0,15922,Healthcare Assistant,8,Yes,No,29,3,55,0.32865254651727005,0
6685,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,47,0.0,6685,Healthcare Assistant,12,No,No,33,47,52,0.42905340311653367,1
28838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0.0,28838,Physiotherapist,8,Yes,No,18,21,64,0.11920292202211755,0
24082,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,8,1.0,24082,Healthcare Assistant,8,No,No,24,29,52,0.42905340311653367,0
24846,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,20,1.0,24846,Physiotherapist,8,No,Yes,35,32,63,0.13503642292280238,0
1020,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0.0,1020,Care Assistant,12,No,Yes,28,49,69,0.062135633086429685,0
6189,city_36,0.893,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0.0,6189,Physiotherapist,8,No,No,20,26,54,0.36090725483714875,0
16994,city_46,0.762,Other,Has relevent experience,Part time course,High School,Unknown,3,10/49,Pvt Ltd,1,262,0.0,16994,Physiotherapist,8,No,No,27,13,48,0.5709465968834663,0
13135,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Unknown,Unknown,1,6,0.0,13135,Healthcare Assistant,8,Yes,Yes,29,15,73,0.03606453809916635,0
14578,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,1.0,14578,Healthcare Assistant,8,No,Yes,25,2,62,0.15260866484263105,0
20732,city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1.0,20732,Registered Nurse,12,No,No,20,49,58,0.24179617240741008,1
16496,city_21,0.624,Male,No relevent experience,Unknown,Graduate,STEM,<1,Unknown,Unknown,1,107,1.0,16496,Registered Nurse,8,No,No,19,33,56,0.2979366301210704,0
